metaanalysisid,Label,Estimate,StandardError,DF,tValue,Probt,Alpha,Lower,Upper
66229,RR,0.8840,0.000013,1000,68395.0,<.0001,0.05,0.8839,0.8840
66231,Zero-Inflation Proportion pi,0.2253,0.08260,1000,2.73,0.0065,0.05,0.06318,0.3874
66231,logRR,-0.06571,0.1026,1000,-0.64,0.5221,0.05,-0.2671,0.1356
66231,RR,0.9364,0.09608,1000,9.75,<.0001,0.05,0.7479,1.1250
66232,Zero-Inflation Proportion pi,0.02973,,1000,,,0.05,,
66232,logRR,-0.1474,,1000,,,0.05,,
66232,RR,0.8629,,1000,,,0.05,,
66233,Zero-Inflation Proportion pi,0.2457,0.1363,1000,1.80,0.0717,0.05,-0.02172,0.5131
66233,logRR,-0.09004,0.4062,1000,-0.22,0.8246,0.05,-0.8871,0.7071
66233,RR,0.9139,0.3712,1000,2.46,0.0140,0.05,0.1854,1.6423
66234,Zero-Inflation Proportion pi,0.1614,0.06136,1000,2.63,0.0087,0.05,0.04095,0.2818
66234,logRR,-0.09977,0.09186,1000,-1.09,0.2777,0.05,-0.2800,0.08049
66234,RR,0.9050,0.08314,1000,10.89,<.0001,0.05,0.7419,1.0682
66235,Zero-Inflation Proportion pi,0.1463,0.05469,1000,2.67,0.0076,0.05,0.03895,0.2536
66235,logRR,-0.4931,0.1327,1000,-3.72,0.0002,0.05,-0.7535,-0.2327
66235,RR,0.6107,0.08105,1000,7.54,<.0001,0.05,0.4517,0.7698
66236,Zero-Inflation Proportion pi,0.1305,0.05000,1000,2.61,0.0092,0.05,0.03236,0.2286
66236,logRR,0.3526,0.1774,1000,1.99,0.0472,0.05,0.004353,0.7008
66236,RR,1.4227,0.2525,1000,5.64,<.0001,0.05,0.9273,1.9181
66240,Zero-Inflation Proportion pi,0.06443,0.03592,1000,1.79,0.0731,0.05,-0.00605,0.1349
66240,logRR,-0.1727,0.1231,1000,-1.40,0.1609,0.05,-0.4143,0.06883
66240,RR,0.8414,0.1036,1000,8.12,<.0001,0.05,0.6381,1.0446
66241,Zero-Inflation Proportion pi,0.06443,0.03592,1000,1.79,0.0731,0.05,-0.00605,0.1349
66241,logRR,-0.1727,0.1231,1000,-1.40,0.1609,0.05,-0.4143,0.06883
66241,RR,0.8414,0.1036,1000,8.12,<.0001,0.05,0.6381,1.0446
66242,Zero-Inflation Proportion pi,0.1545,0.1302,1000,1.19,0.2357,0.05,-0.1010,0.4101
66242,logRR,-0.2250,0.1804,1000,-1.25,0.2126,0.05,-0.5791,0.1291
66242,RR,0.7985,0.1441,1000,5.54,<.0001,0.05,0.5157,1.0812
66244,Zero-Inflation Proportion pi,7.688E-6,,1000,,,0.05,,
66244,logRR,-0.3279,0.2165,1000,-1.51,0.1301,0.05,-0.7528,0.09686
66244,RR,0.7204,0.1560,1000,4.62,<.0001,0.05,0.4144,1.0264
66249,Zero-Inflation Proportion pi,0.3291,,1000,,,0.05,,
66249,logRR,-0.1071,,1000,,,0.05,,
66249,RR,0.8984,,1000,,,0.05,,
66253,Zero-Inflation Proportion pi,0.1666,0.06387,1000,2.61,0.0092,0.05,0.04125,0.2919
66253,logRR,-0.1636,0.1172,1000,-1.40,0.1631,0.05,-0.3936,0.06642
66253,RR,0.8491,0.09953,1000,8.53,<.0001,0.05,0.6538,1.0444
66254,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
66254,logRR,-0.3770,0.2563,1000,-1.47,0.1416,0.05,-0.8799,0.1259
66254,RR,0.6859,0.1758,1000,3.90,0.0001,0.05,0.3409,1.0308
66256,Zero-Inflation Proportion pi,0.2341,0.1212,1000,1.93,0.0537,0.05,-0.00375,0.4720
66256,logRR,-0.1543,0.2079,1000,-0.74,0.4580,0.05,-0.5622,0.2536
66256,RR,0.8570,0.1781,1000,4.81,<.0001,0.05,0.5074,1.2065
66258,Zero-Inflation Proportion pi,0.1586,0.06490,1000,2.44,0.0147,0.05,0.03125,0.2860
66258,logRR,-0.1686,0.1177,1000,-1.43,0.1521,0.05,-0.3995,0.06226
66258,RR,0.8448,0.09940,1000,8.50,<.0001,0.05,0.6498,1.0399
66260,Zero-Inflation Proportion pi,0.1931,0.07036,1000,2.74,0.0062,0.05,0.05500,0.3311
66260,logRR,-0.1856,0.1522,1000,-1.22,0.2231,0.05,-0.4844,0.1132
66260,RR,0.8306,0.1265,1000,6.57,<.0001,0.05,0.5824,1.0788
66261,Zero-Inflation Proportion pi,0.1185,,1000,,,0.05,,
66261,logRR,-0.1239,,1000,,,0.05,,
66261,RR,0.8835,,1000,,,0.05,,
66262,Zero-Inflation Proportion pi,1.008E-6,,1000,,,0.05,,
66262,logRR,-0.3789,0.3148,1000,-1.20,0.2290,0.05,-0.9966,0.2388
66262,RR,0.6846,0.2155,1000,3.18,0.0015,0.05,0.2617,1.1075
66264,Zero-Inflation Proportion pi,0.1333,0.04781,1000,2.79,0.0054,0.05,0.03948,0.2271
66264,logRR,-0.5819,0.1451,1000,-4.01,<.0001,0.05,-0.8666,-0.2973
66264,RR,0.5588,0.08106,1000,6.89,<.0001,0.05,0.3998,0.7179
66266,Zero-Inflation Proportion pi,0.07149,0.03949,1000,1.81,0.0705,0.05,-0.00600,0.1490
66266,logRR,-0.1515,0.1239,1000,-1.22,0.2215,0.05,-0.3946,0.09154
66266,RR,0.8594,0.1064,1000,8.07,<.0001,0.05,0.6505,1.0683
66270,Zero-Inflation Proportion pi,0.2561,0.1141,1000,2.24,0.0251,0.05,0.03215,0.4801
66270,logRR,-0.3925,0.2288,1000,-1.72,0.0866,0.05,-0.8414,0.05650
66270,RR,0.6754,0.1545,1000,4.37,<.0001,0.05,0.3722,0.9786
66280,Zero-Inflation Proportion pi,0.000065,,1000,,,0.05,,
66280,logRR,-0.2545,,1000,,,0.05,,
66280,RR,0.7753,,1000,,,0.05,,
66282,Zero-Inflation Proportion pi,2.283E-7,,1000,,,0.05,,
66282,logRR,-0.3550,,1000,,,0.05,,
66282,RR,0.7012,,1000,,,0.05,,
66289,Zero-Inflation Proportion pi,0.1302,,1000,,,0.05,,
66289,logRR,-0.2653,0.000017,1000,-15614,<.0001,0.05,-0.2653,-0.2652
66289,RR,0.7670,0.000013,1000,58861.2,<.0001,0.05,0.7670,0.7670
66292,Zero-Inflation Proportion pi,0.1223,,1000,,,0.05,,
66292,logRR,-0.2524,0.000016,1000,-16131,<.0001,0.05,-0.2524,-0.2524
66292,RR,0.7769,0.000012,1000,63910.0,<.0001,0.05,0.7769,0.7770
66297,Zero-Inflation Proportion pi,0.000383,,1000,,,0.05,,
66297,logRR,-0.2726,,1000,,,0.05,,
66297,RR,0.7614,,1000,,,0.05,,
66302,Zero-Inflation Proportion pi,0.000060,,1000,,,0.05,,
66302,logRR,-0.3099,,1000,,,0.05,,
66302,RR,0.7335,,1000,,,0.05,,
66314,Zero-Inflation Proportion pi,4.103E-6,,1000,,,0.05,,
66314,logRR,-0.3199,,1000,,,0.05,,
66314,RR,0.7262,,1000,,,0.05,,
66344,Zero-Inflation Proportion pi,0.000561,,1000,,,0.05,,
66344,logRR,-0.3825,,1000,,,0.05,,
66344,RR,0.6822,,1000,,,0.05,,
66346,Zero-Inflation Proportion pi,5.881E-6,,1000,,,0.05,,
66346,logRR,-0.4726,,1000,,,0.05,,
66346,RR,0.6234,,1000,,,0.05,,
66362,Zero-Inflation Proportion pi,0.1079,3.385E-6,1000,31866.2,<.0001,0.05,0.1079,0.1079
66362,logRR,-0.3648,0.000034,1000,-10879,<.0001,0.05,-0.3649,-0.3648
66362,RR,0.6943,0.000023,1000,29818.9,<.0001,0.05,0.6943,0.6943
66397,Zero-Inflation Proportion pi,6.59E-6,,1000,,,0.05,,
66397,logRR,-0.02093,,1000,,,0.05,,
66397,RR,0.9793,,1000,,,0.05,,
66398,Zero-Inflation Proportion pi,6.59E-6,,1000,,,0.05,,
66398,logRR,-0.02093,,1000,,,0.05,,
66398,RR,0.9793,,1000,,,0.05,,
66400,Zero-Inflation Proportion pi,1.128E-7,,1000,,,0.05,,
66400,logRR,-0.1899,0.1972,1000,-0.96,0.3356,0.05,-0.5768,0.1970
66400,RR,0.8270,0.1631,1000,5.07,<.0001,0.05,0.5071,1.1470
66406,Zero-Inflation Proportion pi,0.02508,,1000,,,0.05,,
66406,logRR,-0.04494,,1000,,,0.05,,
66406,RR,0.9561,,1000,,,0.05,,
66407,Zero-Inflation Proportion pi,0.000088,,1000,,,0.05,,
66407,logRR,-0.1084,,1000,,,0.05,,
66407,RR,0.8973,,1000,,,0.05,,
66408,Zero-Inflation Proportion pi,2.12E-6,0.000040,1000,0.05,0.9574,0.05,-0.00008,0.000080
66408,logRR,-0.1903,0.1638,1000,-1.16,0.2458,0.05,-0.5118,0.1313
66408,RR,0.8267,0.1355,1000,6.10,<.0001,0.05,0.5609,1.0926
66410,Zero-Inflation Proportion pi,0.2013,0.1636,1000,1.23,0.2187,0.05,-0.1197,0.5223
66410,logRR,0.06736,0.3178,1000,0.21,0.8322,0.05,-0.5563,0.6910
66410,RR,1.0697,0.3399,1000,3.15,0.0017,0.05,0.4026,1.7368
66411,Zero-Inflation Proportion pi,6.59E-6,,1000,,,0.05,,
66411,logRR,-0.02093,,1000,,,0.05,,
66411,RR,0.9793,,1000,,,0.05,,
66415,Zero-Inflation Proportion pi,0.000034,,1000,,,0.05,,
66415,logRR,-0.02801,,1000,,,0.05,,
66415,RR,0.9724,,1000,,,0.05,,
66417,Zero-Inflation Proportion pi,0.000099,0.006174,1000,0.02,0.9872,0.05,-0.01202,0.01222
66417,logRR,-0.1111,0.1388,1000,-0.80,0.4239,0.05,-0.3835,0.1614
66417,RR,0.8949,0.1242,1000,7.20,<.0001,0.05,0.6511,1.1387
66419,Zero-Inflation Proportion pi,0.000141,0.001764,1000,0.08,0.9364,0.05,-0.00332,0.003603
66419,logRR,-0.02246,0.1002,1000,-0.22,0.8226,0.05,-0.2190,0.1741
66419,RR,0.9778,0.09793,1000,9.98,<.0001,0.05,0.7856,1.1700
66420,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
66420,logRR,-0.3771,0.1525,1000,-2.47,0.0135,0.05,-0.6763,-0.07793
66420,RR,0.6858,0.1046,1000,6.56,<.0001,0.05,0.4807,0.8910
66421,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
66421,logRR,0.3444,0.1457,1000,2.36,0.0183,0.05,0.05843,0.6304
66421,RR,1.4112,0.2057,1000,6.86,<.0001,0.05,1.0076,1.8148
66427,Zero-Inflation Proportion pi,1.277E-6,,1000,,,0.05,,
66427,logRR,-0.07976,,1000,,,0.05,,
66427,RR,0.9233,,1000,,,0.05,,
66435,Zero-Inflation Proportion pi,4.437E-6,,1000,,,0.05,,
66435,logRR,-0.01133,0.1069,1000,-0.11,0.9156,0.05,-0.2212,0.1985
66435,RR,0.9887,0.1057,1000,9.35,<.0001,0.05,0.7812,1.1962
66436,Zero-Inflation Proportion pi,1.889E-6,,1000,,,0.05,,
66436,logRR,-0.04699,0.07676,1000,-0.61,0.5405,0.05,-0.1976,0.1036
66436,RR,0.9541,0.07323,1000,13.03,<.0001,0.05,0.8104,1.0978
66437,Zero-Inflation Proportion pi,4.58E-10,,1000,,,0.05,,
66437,logRR,-0.1231,0.1548,1000,-0.80,0.4266,0.05,-0.4268,0.1806
66437,RR,0.8842,0.1368,1000,6.46,<.0001,0.05,0.6156,1.1527
66439,Zero-Inflation Proportion pi,0.3438,,1000,,,0.05,,
66439,logRR,0.2281,,1000,,,0.05,,
66439,RR,1.2562,,1000,,,0.05,,
66441,Zero-Inflation Proportion pi,7.201E-6,0.000237,1000,0.03,0.9758,0.05,-0.00046,0.000473
66441,logRR,-0.01143,0.05548,1000,-0.21,0.8368,0.05,-0.1203,0.09744
66441,RR,0.9886,0.05485,1000,18.02,<.0001,0.05,0.8810,1.0963
66445,Zero-Inflation Proportion pi,0.000375,,1000,,,0.05,,
66445,logRR,-0.00553,,1000,,,0.05,,
66445,RR,0.9945,,1000,,,0.05,,
66447,Zero-Inflation Proportion pi,1.67E-7,,1000,,,0.05,,
66447,logRR,-0.04140,0.08173,1000,-0.51,0.6126,0.05,-0.2018,0.1190
66447,RR,0.9594,0.07842,1000,12.23,<.0001,0.05,0.8056,1.1133
66449,Zero-Inflation Proportion pi,0.000640,0.004727,1000,0.14,0.8924,0.05,-0.00864,0.009916
66449,logRR,-0.01718,0.05661,1000,-0.30,0.7615,0.05,-0.1283,0.09390
66449,RR,0.9830,0.05564,1000,17.67,<.0001,0.05,0.8738,1.0922
66453,Zero-Inflation Proportion pi,0.03514,,1000,,,0.05,,
66453,logRR,-0.3647,,1000,,,0.05,,
66453,RR,0.6944,,1000,,,0.05,,
66465,Zero-Inflation Proportion pi,3.905E-6,0.000782,1000,0.00,0.9960,0.05,-0.00153,0.001538
66465,logRR,-0.2835,0.1814,1000,-1.56,0.1185,0.05,-0.6395,0.07253
66465,RR,0.7532,0.1366,1000,5.51,<.0001,0.05,0.4850,1.0213
66470,Zero-Inflation Proportion pi,0.1392,0.1346,1000,1.03,0.3014,0.05,-0.1250,0.4034
66470,logRR,0.1756,0.2772,1000,0.63,0.5265,0.05,-0.3683,0.7196
66470,RR,1.1920,0.3304,1000,3.61,0.0003,0.05,0.5436,1.8404
66475,Zero-Inflation Proportion pi,0.1150,1.448E-6,1000,79447.7,<.0001,0.05,0.1150,0.1150
66475,logRR,-0.06804,0.000022,1000,-3045.2,<.0001,0.05,-0.06808,-0.06800
66475,RR,0.9342,0.000021,1000,44755.3,<.0001,0.05,0.9342,0.9343
66483,Zero-Inflation Proportion pi,0.06403,0.02945,1000,2.17,0.0299,0.05,0.006239,0.1218
66483,logRR,-0.1771,0.1316,1000,-1.35,0.1785,0.05,-0.4353,0.08103
66483,RR,0.8377,0.1102,1000,7.60,<.0001,0.05,0.6214,1.0539
66501,Zero-Inflation Proportion pi,0.000041,0.000701,1000,0.06,0.9532,0.05,-0.00133,0.001417
66501,logRR,0.02245,0.1293,1000,0.17,0.8622,0.05,-0.2313,0.2762
66501,RR,1.0227,0.1322,1000,7.73,<.0001,0.05,0.7632,1.2822
66794,Zero-Inflation Proportion pi,0.000188,0.005725,1000,0.03,0.9738,0.05,-0.01105,0.01142
66794,logRR,0.08200,0.1562,1000,0.53,0.5997,0.05,-0.2245,0.3884
66794,RR,1.0855,0.1695,1000,6.40,<.0001,0.05,0.7528,1.4181
66795,Zero-Inflation Proportion pi,0.1087,0.08630,1000,1.26,0.2083,0.05,-0.06070,0.2780
66795,logRR,-0.01131,0.1750,1000,-0.06,0.9485,0.05,-0.3546,0.3320
66795,RR,0.9888,0.1730,1000,5.72,<.0001,0.05,0.6493,1.3282
66848,Zero-Inflation Proportion pi,0.000791,,1000,,,0.05,,
66848,logRR,-0.4026,,1000,,,0.05,,
66848,RR,0.6686,,1000,,,0.05,,
66878,Zero-Inflation Proportion pi,0.3090,0.000236,1000,1309.03,<.0001,0.05,0.3086,0.3095
66878,logRR,0.1409,,1000,,,0.05,,
66878,RR,1.1513,,1000,,,0.05,,
66879,Zero-Inflation Proportion pi,0.2047,0.07702,1000,2.66,0.0080,0.05,0.05356,0.3559
66879,logRR,-0.01156,0.1886,1000,-0.06,0.9511,0.05,-0.3817,0.3586
66879,RR,0.9885,0.1864,1000,5.30,<.0001,0.05,0.6226,1.3544
66890,Zero-Inflation Proportion pi,5.165E-6,0.000869,1000,0.01,0.9953,0.05,-0.00170,0.001711
66890,logRR,0.7742,0.2791,1000,2.77,0.0056,0.05,0.2265,1.3219
66890,RR,2.1688,0.6054,1000,3.58,0.0004,0.05,0.9809,3.3567
66900,Zero-Inflation Proportion pi,0.004233,,1000,,,0.05,,
66900,logRR,-0.5081,,1000,,,0.05,,
66900,RR,0.6016,,1000,,,0.05,,
66901,Zero-Inflation Proportion pi,0.1244,0.1011,1000,1.23,0.2187,0.05,-0.07396,0.3228
66901,logRR,-0.9864,0.3479,1000,-2.84,0.0047,0.05,-1.6691,-0.3037
66901,RR,0.3729,0.1297,1000,2.87,0.0041,0.05,0.1183,0.6275
66903,Zero-Inflation Proportion pi,0.1815,0.1162,1000,1.56,0.1186,0.05,-0.04654,0.4095
66903,logRR,-0.2830,0.1536,1000,-1.84,0.0657,0.05,-0.5844,0.01836
66903,RR,0.7535,0.1157,1000,6.51,<.0001,0.05,0.5264,0.9806
66907,Zero-Inflation Proportion pi,0.000012,0.001352,1000,0.01,0.9929,0.05,-0.00264,0.002665
66907,logRR,-0.3648,0.3052,1000,-1.20,0.2323,0.05,-0.9637,0.2342
66907,RR,0.6944,0.2119,1000,3.28,0.0011,0.05,0.2785,1.1102
66914,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
66914,logRR,0.2521,0.2014,1000,1.25,0.2110,0.05,-0.1431,0.6473
66914,RR,1.2867,0.2592,1000,4.97,<.0001,0.05,0.7782,1.7953
66958,Zero-Inflation Proportion pi,4.003E-7,0.000349,1000,0.00,0.9991,0.05,-0.00068,0.000684
66958,logRR,1.3536,1.1925,1000,1.14,0.2566,0.05,-0.9865,3.6937
66958,RR,3.8714,4.6167,1000,0.84,0.4019,0.05,-5.1881,12.9308
66959,Zero-Inflation Proportion pi,6.252E-7,0.000241,1000,0.00,0.9979,0.05,-0.00047,0.000474
66959,logRR,1.4154,0.7447,1000,1.90,0.0576,0.05,-0.04586,2.8767
66959,RR,4.1182,3.0666,1000,1.34,0.1796,0.05,-1.8996,10.1359
67055,Zero-Inflation Proportion pi,0.001243,0.01203,1000,0.10,0.9178,0.05,-0.02237,0.02486
67055,logRR,0.3464,0.1346,1000,2.57,0.0102,0.05,0.08235,0.6105
67055,RR,1.4140,0.1903,1000,7.43,<.0001,0.05,1.0406,1.7874
67057,Zero-Inflation Proportion pi,0.2371,0.09830,1000,2.41,0.0160,0.05,0.04421,0.4300
67057,logRR,0.1156,0.1823,1000,0.63,0.5261,0.05,-0.2422,0.4735
67057,RR,1.1226,0.2047,1000,5.48,<.0001,0.05,0.7209,1.5243
67076,Zero-Inflation Proportion pi,5.165E-6,0.000869,1000,0.01,0.9953,0.05,-0.00170,0.001711
67076,logRR,0.7742,0.2791,1000,2.77,0.0056,0.05,0.2265,1.3219
67076,RR,2.1688,0.6054,1000,3.58,0.0004,0.05,0.9809,3.3567
67089,Zero-Inflation Proportion pi,0.1911,0.1197,1000,1.60,0.1107,0.05,-0.04380,0.4259
67089,logRR,-1.5147,0.5895,1000,-2.57,0.0103,0.05,-2.6715,-0.3578
67089,RR,0.2199,0.1296,1000,1.70,0.0902,0.05,-0.03450,0.4743
67107,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
67107,logRR,0.2521,0.2014,1000,1.25,0.2110,0.05,-0.1431,0.6473
67107,RR,1.2867,0.2592,1000,4.97,<.0001,0.05,0.7782,1.7953
67135,Zero-Inflation Proportion pi,0.1997,,1000,,,0.05,,
67135,logRR,-0.06952,,1000,,,0.05,,
67135,RR,0.9328,,1000,,,0.05,,
67137,Zero-Inflation Proportion pi,0.1070,0.1007,1000,1.06,0.2882,0.05,-0.09058,0.3046
67137,logRR,-0.5814,0.3420,1000,-1.70,0.0895,0.05,-1.2525,0.08982
67137,RR,0.5591,0.1912,1000,2.92,0.0035,0.05,0.1839,0.9344
67149,Zero-Inflation Proportion pi,0.1769,0.1198,1000,1.48,0.1401,0.05,-0.05819,0.4120
67149,logRR,1.2059,0.1963,1000,6.14,<.0001,0.05,0.8207,1.5911
67149,RR,3.3398,0.6556,1000,5.09,<.0001,0.05,2.0532,4.6263
67165,Zero-Inflation Proportion pi,4.003E-7,0.000349,1000,0.00,0.9991,0.05,-0.00068,0.000684
67165,logRR,1.3536,1.1925,1000,1.14,0.2566,0.05,-0.9865,3.6937
67165,RR,3.8714,4.6167,1000,0.84,0.4019,0.05,-5.1881,12.9308
67166,Zero-Inflation Proportion pi,6.252E-7,0.000241,1000,0.00,0.9979,0.05,-0.00047,0.000474
67166,logRR,1.4154,0.7447,1000,1.90,0.0576,0.05,-0.04586,2.8767
67166,RR,4.1182,3.0666,1000,1.34,0.1796,0.05,-1.8996,10.1359
67264,Zero-Inflation Proportion pi,0.3090,0.000236,1000,1309.03,<.0001,0.05,0.3086,0.3095
67264,logRR,0.1409,,1000,,,0.05,,
67264,RR,1.1513,,1000,,,0.05,,
67265,Zero-Inflation Proportion pi,0.2047,0.07702,1000,2.66,0.0080,0.05,0.05356,0.3559
67265,logRR,-0.01156,0.1886,1000,-0.06,0.9511,0.05,-0.3817,0.3586
67265,RR,0.9885,0.1864,1000,5.30,<.0001,0.05,0.6226,1.3544
67276,Zero-Inflation Proportion pi,9.155E-6,0.000733,1000,0.01,0.9900,0.05,-0.00143,0.001448
67276,logRR,0.7625,0.2868,1000,2.66,0.0080,0.05,0.1997,1.3253
67276,RR,2.1436,0.6148,1000,3.49,0.0005,0.05,0.9372,3.3500
67286,Zero-Inflation Proportion pi,0.004233,,1000,,,0.05,,
67286,logRR,-0.5081,,1000,,,0.05,,
67286,RR,0.6016,,1000,,,0.05,,
67287,Zero-Inflation Proportion pi,0.1244,0.1011,1000,1.23,0.2187,0.05,-0.07396,0.3228
67287,logRR,-0.9864,0.3479,1000,-2.84,0.0047,0.05,-1.6691,-0.3037
67287,RR,0.3729,0.1297,1000,2.87,0.0041,0.05,0.1183,0.6275
67289,Zero-Inflation Proportion pi,0.1815,0.1162,1000,1.56,0.1186,0.05,-0.04654,0.4095
67289,logRR,-0.2830,0.1536,1000,-1.84,0.0657,0.05,-0.5844,0.01836
67289,RR,0.7535,0.1157,1000,6.51,<.0001,0.05,0.5264,0.9806
67293,Zero-Inflation Proportion pi,0.000012,0.001352,1000,0.01,0.9929,0.05,-0.00264,0.002665
67293,logRR,-0.3648,0.3052,1000,-1.20,0.2323,0.05,-0.9637,0.2342
67293,RR,0.6944,0.2119,1000,3.28,0.0011,0.05,0.2785,1.1102
67300,Zero-Inflation Proportion pi,1E-6,,1000,,,0.05,,
67300,logRR,0.2521,0.2014,1000,1.25,0.2110,0.05,-0.1431,0.6473
67300,RR,1.2867,0.2592,1000,4.97,<.0001,0.05,0.7782,1.7953
67546,Zero-Inflation Proportion pi,0.1599,0.1044,1000,1.53,0.1260,0.05,-0.04498,0.3648
67546,logRR,-0.2945,0.09157,1000,-3.22,0.0013,0.05,-0.4742,-0.1149
67546,RR,0.7449,0.06821,1000,10.92,<.0001,0.05,0.6110,0.8787
67547,Zero-Inflation Proportion pi,0.2001,0.1264,1000,1.58,0.1138,0.05,-0.04796,0.4481
67547,logRR,0.5246,0.2241,1000,2.34,0.0194,0.05,0.08478,0.9645
67547,RR,1.6898,0.3788,1000,4.46,<.0001,0.05,0.9466,2.4331
67651,Zero-Inflation Proportion pi,0.3102,,1000,,,0.05,,
67651,logRR,0.2761,,1000,,,0.05,,
67651,RR,1.3180,,1000,,,0.05,,
67658,Zero-Inflation Proportion pi,0.1696,0.000048,1000,3508.76,<.0001,0.05,0.1695,0.1697
67658,logRR,-0.4679,0.000185,1000,-2527.5,<.0001,0.05,-0.4683,-0.4676
67658,RR,0.6263,0.000116,1000,5401.65,<.0001,0.05,0.6261,0.6265
67789,Zero-Inflation Proportion pi,0.1818,0.1163,1000,1.56,0.1183,0.05,-0.04639,0.4099
67789,logRR,0.07848,0.1141,1000,0.69,0.4916,0.05,-0.1454,0.3023
67789,RR,1.0816,0.1234,1000,8.77,<.0001,0.05,0.8395,1.3238
67877,Zero-Inflation Proportion pi,0.000030,0.002284,1000,0.01,0.9894,0.05,-0.00445,0.004512
67877,logRR,0.3951,0.2801,1000,1.41,0.1587,0.05,-0.1545,0.9447
67877,RR,1.4845,0.4158,1000,3.57,0.0004,0.05,0.6686,2.3004
67878,Zero-Inflation Proportion pi,0.1371,0.1219,1000,1.12,0.2610,0.05,-0.1021,0.3762
67878,logRR,0.3453,0.3465,1000,1.00,0.3192,0.05,-0.3346,1.0251
67878,RR,1.4124,0.4893,1000,2.89,0.0040,0.05,0.4521,2.3726
67881,Zero-Inflation Proportion pi,0.07337,0.09477,1000,0.77,0.4390,0.05,-0.1126,0.2593
67881,logRR,0.1514,0.3221,1000,0.47,0.6383,0.05,-0.4806,0.7835
67881,RR,1.1635,0.3748,1000,3.10,0.0020,0.05,0.4281,1.8989
68360,Zero-Inflation Proportion pi,0.000214,,1000,,,0.05,,
68360,logRR,0.5373,,1000,,,0.05,,
68360,RR,1.7114,,1000,,,0.05,,
69029,Zero-Inflation Proportion pi,0.000015,,1000,,,0.05,,
69029,logRR,-0.5781,,1000,,,0.05,,
69029,RR,0.5610,,1000,,,0.05,,
69034,Zero-Inflation Proportion pi,4.57E-11,,1000,,,0.05,,
69034,logRR,1.6651,0.5411,1000,3.08,0.0021,0.05,0.6033,2.7270
69034,RR,5.2863,2.8606,1000,1.85,0.0649,0.05,-0.3271,10.8997
69194,Zero-Inflation Proportion pi,0.2155,0.1603,1000,1.34,0.1791,0.05,-0.09907,0.5301
69194,logRR,0.7526,0.8163,1000,0.92,0.3567,0.05,-0.8492,2.3544
69194,RR,2.1225,1.7326,1000,1.23,0.2208,0.05,-1.2773,5.5224
69206,Zero-Inflation Proportion pi,0.001488,,1000,,,0.05,,
69206,logRR,0.03077,,1000,,,0.05,,
69206,RR,1.0312,,1000,,,0.05,,
69208,Zero-Inflation Proportion pi,0.000017,,1000,,,0.05,,
69208,logRR,-0.5329,0.2470,1000,-2.16,0.0312,0.05,-1.0176,-0.04814
69208,RR,0.5869,0.1450,1000,4.05,<.0001,0.05,0.3024,0.8714
69217,Zero-Inflation Proportion pi,0.1295,0.1418,1000,0.91,0.3616,0.05,-0.1489,0.4078
69217,logRR,-0.1008,0.2694,1000,-0.37,0.7084,0.05,-0.6293,0.4278
69217,RR,0.9041,0.2435,1000,3.71,0.0002,0.05,0.4262,1.3820
69229,Zero-Inflation Proportion pi,0.1794,0.08680,1000,2.07,0.0391,0.05,0.009024,0.3497
69229,logRR,-0.1995,0.1979,1000,-1.01,0.3138,0.05,-0.5880,0.1889
69229,RR,0.8191,0.1621,1000,5.05,<.0001,0.05,0.5009,1.1373
69307,Zero-Inflation Proportion pi,4.787E-6,0.000259,1000,0.02,0.9853,0.05,-0.00050,0.000513
69307,logRR,0.3172,0.1509,1000,2.10,0.0358,0.05,0.02104,0.6134
69307,RR,1.3733,0.2073,1000,6.63,<.0001,0.05,0.9666,1.7800
69321,Zero-Inflation Proportion pi,0.07696,0.09495,1000,0.81,0.4178,0.05,-0.1094,0.2633
69321,logRR,0.4498,0.1317,1000,3.41,0.0007,0.05,0.1913,0.7083
69321,RR,1.5680,0.2066,1000,7.59,<.0001,0.05,1.1627,1.9734
69322,Zero-Inflation Proportion pi,0.2155,0.1603,1000,1.34,0.1791,0.05,-0.09907,0.5301
69322,logRR,0.7526,0.8163,1000,0.92,0.3567,0.05,-0.8492,2.3544
69322,RR,2.1225,1.7326,1000,1.23,0.2208,0.05,-1.2773,5.5224
69326,Zero-Inflation Proportion pi,0.003779,,1000,,,0.05,,
69326,logRR,0.2688,,1000,,,0.05,,
69326,RR,1.3084,,1000,,,0.05,,
69336,Zero-Inflation Proportion pi,6.342E-9,,1000,,,0.05,,
69336,logRR,0.2910,0.1837,1000,1.58,0.1134,0.05,-0.06942,0.6514
69336,RR,1.3378,0.2457,1000,5.44,<.0001,0.05,0.8556,1.8199
69339,Zero-Inflation Proportion pi,0.000123,0.002860,1000,0.04,0.9658,0.05,-0.00549,0.005734
69339,logRR,-0.5083,0.2462,1000,-2.06,0.0392,0.05,-0.9913,-0.02518
69339,RR,0.6015,0.1481,1000,4.06,<.0001,0.05,0.3110,0.8921
69345,Zero-Inflation Proportion pi,0.1186,0.1305,1000,0.91,0.3634,0.05,-0.1374,0.3747
